40602	1944	feels free to offend	1
6112	244	Director Roger Michell does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .	2
5514	218	learning tool	2
126383	6795	A film centering on a traditional Indian wedding in contemporary New Delhi may not sound like specialized fare ,	2
33712	1583	the story it sets out to tell	2
11768	507	promise	3
111330	5903	the circumstances	2
36301	1715	in which fear and frustration are provoked to intolerable levels	3
59990	3027	franchise sequel	2
120282	6430	the evil aliens ' laser guns	2
116924	6238	's a wonder	2
16222	700	both a level of sophisticated intrigue and human-scale characters	3
112171	5956	over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	0
118522	6333	it revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway .	4
66736	3386	of his sweetness and vulnerability	3
11695	504	father-and-son dynamics	2
54512	2709	wishing that you and they were in another movie	1
13663	586	is a refreshingly forthright one	3
109540	5803	unbearably lame .	0
16789	725	better ,	3
101011	5306	it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in Bridget Jones 's Diary	1
3440	128	of barely clad bodies in Myrtle Beach , S.C.	2
14481	624	gory slash-fest	2
54450	2706	else slight	2
54443	2706	but also more than anything else slight ... Tadpole pulls back from the consequences of its own actions and revelations .	2
22746	1030	charming the masses with star power , a pop-induced score and sentimental moments	3
140680	7633	about issues most adults have to face in marriage	3
2150	82	Phillip Noyce	2
151034	8232	necessary and	2
153520	8384	that does everything but issue you a dog-tag and an M-16	3
83577	4319	be realized on the screen	2
43301	2092	is one of this year 's very best pictures .	4
16198	700	Tattoo borrows heavily from both Seven and The Silence of the Lambs	2
67502	3427	like you 've actually spent time living in another community .	2
70596	3599	wastes its time on mood rather than riding with the inherent absurdity of Ganesh 's rise up the social ladder	1
142856	7752	wait till then	2
39383	1881	leers ,	1
71170	3631	of characters and motivations	2
37689	1792	Richly entertaining and suggestive of any number of metaphorical readings .	4
67026	3402	goes on and on and on and on	1
155387	8504	to stand out as particularly memorable or even all that funny	1
15076	648	turn on a dime	2
88405	4593	push it through the audience 's meat grinder one more	2
36078	1701	of that	3
92648	4827	huge box-office	3
94066	4908	it is a loose collection of not-so-funny gags , scattered moments of lazy humor	1
121886	6531	array	2
33131	1553	's worth , with fantasy mixing with reality and actors playing more than one role just to add to the confusion .	2
25507	1167	Director Tom Dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut Shanghai Noon	4
139486	7567	rounded	2
141153	7656	of the sensational	2
83142	4291	could have -- should have --	2
14611	630	deeply felt and vividly detailed story about newcomers in a strange new world .	3
1376	51	TV-movie	2
95112	4960	lame kiddie flick	0
137071	7414	prep-school kid	2
92274	4803	glorious , gaudy benefit	4
15820	679	This is not Chabrol 's best , but even his lesser works outshine the best some directors can offer	2
72291	3695	gone to Manhattan and Hell	2
62363	3153	Blade II	2
105972	5595	Banal and predictable .	0
18615	817	interesting storytelling devices	3
52886	2622	about the frightening seductiveness of new technology	2
75670	3879	intent on hammering home his message	2
1936	71	a willingness	2
121493	6508	where much of the action takes place	2
91723	4773	formula comedy	2
65141	3295	recycles the same premise	1
26192	1199	would ever try to sell	2
20410	912	subtitled costume drama	2
76175	3908	ineffable , elusive , yet inexplicably powerful	4
30318	1408	with eight	2
69426	3529	make it required viewing in university computer science departments for years to come	3
6896	276	dedication	3
101156	5316	Maybe there 's a metaphor here , but	2
12070	517	cultural and geographical	2
102166	5376	writer-director -RRB- Franc	2
23459	1064	to batting his sensitive eyelids	2
36292	1715	even a movie	2
39629	1891	dark comedy	3
75413	3867	, for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life	3
110641	5864	Mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from Stock Character camp -- a drowsy drama infatuated by its own pretentious self-examination .	1
120639	6450	win the battle	2
10095	424	be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things	2
154126	8420	throbbing sincerity	3
144047	7818	about motives and context , which drains it of the dramatic substance that would shake us in our boots -LRB- or cinema seats -RRB-	3
14678	632	the love	3
139335	7554	by Michel Piccoli	2
21647	969	the rug	2
100548	5276	drug-related pictures	2
150988	8230	baboon	2
15106	650	spend $ 9	2
44546	2158	Fudges	2
82293	4248	visit , this laboratory of laughter	3
136587	7384	worn a bit thin over the years , though Do n't Ask still finds a few chuckles	2
124998	6718	rather unfocused	1
44479	2155	convincing brogue	2
113819	6049	like The Wanderers and A Bronx Tale	3
20514	916	Griffiths '	2
23677	1075	more contemporary , naturalistic tone	2
44645	2164	some real vitality and even	3
99488	5217	, it 's also cold , grey , antiseptic and emotionally desiccated .	1
81712	4216	Confusion is one of my least favourite emotions , especially when I have to put up with 146 minutes of it .	0
56532	2839	The three leads	2
102994	5428	tediously bad	2
52590	2604	a research paper	2
81364	4193	captures both the beauty of the land and the people	3
79709	4104	for the stunning star turn by Djeinaba Diop Gai	4
118815	6350	he feels like a spectator and not a participant	1
85979	4449	all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate	3
112944	5998	ca n't believe any viewer , young or old ,	2
115182	6135	just too bad the film 's story does not live up to its style	0
134200	7242	Kenneth Williams	2
108275	5729	A horrible , 99-minute	0
136342	7371	that both thrills the eye and , in its over-the-top way , touches the heart .	3
34074	1601	certain base level	2
12220	522	your spirits	2
138234	7482	While the frequent allusions to gurus and doshas will strike some Westerners as verging on mumbo-jumbo	1
58523	2948	a cushion	2
108544	5745	in bad filmmaking	0
101160	5316	's a metaphor here	2
95401	4981	its oomph	2
126797	6816	's Reign of Fire	2
90323	4701	breathing part of the movie	2
87393	4532	so horrendously confusing	0
155805	8528	makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film	3
111024	5883	of the power of inertia to arrest development in a dead-end existence	2
101659	5351	The script boasts some tart TV-insider humor , but	2
57445	2897	overheated melodrama	2
77143	3968	A glossy knock-off	0
46971	2288	their problems	2
92553	4821	hardly perfect	1
76126	3906	With the prospect of films like Kangaroo Jack about to burst across America 's winter movie screens it 's a pleasure to have a film like The Hours as an alternative .	3
68579	3481	deep , uncompromising	3
128196	6898	the most important and exhilarating forms	3
154928	8476	is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of Run Lola Run	0
64477	3264	The charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids	3
114584	6096	in The Tuxedo	2
153456	8381	David Lynch 's Mulholland Dr.	2
143480	7787	deep chords of sadness	2
68929	3501	soft-core twaddle	1
127121	6837	The determination	2
155397	8505	refreshing to see a romance this smart	3
98592	5166	make lesser men run for cover	2
53474	2651	fresh view	3
91166	4742	be called an example of the haphazardness of evil	2
103829	5474	The filmmakers know how to please the eye , but	3
137293	7429	do much with its template ,	2
89990	4682	get into the history books before he croaks	1
99743	5233	misogyny and unprovoked violence	1
154775	8467	At the one-hour mark , Herzog simply runs out of ideas and the pace turns positively leaden as the movie sputters to its inevitable tragic conclusion .	0
121738	6523	regards Reign of Fire	2
79016	4066	`` Solaris '' is a shapeless inconsequential move relying on the viewer to do most of the work .	0
104668	5527	is a poster boy for the geek generation .	3
128347	6906	, they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .	2
82836	4277	an underdone potato	1
107615	5688	than the Atlantic	2
78150	4022	As warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .	4
89329	4643	the circumstantial situation	2
110064	5829	has the potential for Touched by an Angel simplicity and sappiness	1
15723	675	understand everyone 's point of view	3
11213	482	pokepie	2
8732	364	taking John Carpenter 's Ghosts of Mars	2
138703	7516	lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile	1
151359	8252	A pleasant , if forgettable , romp of a film .	2
31745	1487	doing the goofiest stuff out of left field	2
122999	6601	deadeningly drawn-out	1
154429	8441	uncommonly pleasurable	3
107510	5680	tempting just	2
27672	1270	imaginative through out	3
30231	1403	of family	2
103543	5460	this goofily endearing and well-lensed gorefest	3
117162	6251	scenery , vibe and all	3
144733	7856	Schaeffer 's film never settles into the light-footed enchantment the material needs , and the characters ' quirks and foibles never jell into charm .	0
59230	2989	The Sum Of All Fears ''	2
13862	596	triumphs	3
18944	832	Decasia	2
131304	7075	their eyes	2
24030	1091	Guy gets girl , guy loses girl ,	2
99055	5195	Generates an enormous feeling of empathy for its characters .	3
142031	7705	but I sometimes felt as though I was in the tiny two seater plane that carried the giant camera around Australia , sweeping and gliding , banking	3
24501	1114	it relatively effortless to read and follow the action at the same time	2
53641	2663	post-feminist ' romantic	2
133802	7220	, why bother with a contemptible imitator starring a `` SNL '' has-been acting like an 8-year-old channeling Roberto Benigni ?	1
7051	282	kinda	2
127253	6843	find 80 minutes of these shenanigans exhausting	0
47122	2297	that freely mingles French , Japanese and Hollywood cultures .	2
145894	7931	its tucked away	2
43571	2110	disturbingly	1
125471	6740	for Spy Kids	2
149308	8125	elegant and sly	3
24673	1123	the next	2
13899	598	saw a movie	2
143350	7781	a mixture of deadpan cool , wry humor and just the measure	4
63174	3194	the subject matter goes nowhere .	1
28044	1288	feels like a prison stretch	0
53197	2640	again ransacks its archives for a quick-buck sequel .	1
152316	8311	psychedelic devices , special effects and backgrounds , ` Spy Kids 2 '	2
149556	8140	a new plot	2
57107	2876	, mouthpieces , visual motifs , blanks .	1
3462	128	a sudden lunch rush	3
27668	1270	of the gates	2
136352	7371	its over-the-top way	2
33735	1586	his works	2
93379	4870	the jury who bestowed star Hoffman 's brother Gordy with the Waldo Salt Screenwriting award at 2002 's Sundance Festival were honoring an attempt to do something different over actually pulling it off	2
132617	7151	in war-torn Jerusalem	2
99954	5245	's not particularly subtle	2
88660	4606	Les	3
79801	4111	likely wound up a TNT Original	2
132392	7139	are so spot on	3
24714	1126	deft Ally McBeal-style fantasy sequences	2
143891	7809	Slap me	1
80285	4137	, we often reel in when we should be playing out	2
115844	6173	but it works under the direction of Kevin Reynolds	3
63315	3204	score points for political correctness	3
85009	4395	whip-smart sense	2
98657	5173	confirms Lynne Ramsay as an important , original talent in international cinema .	4
23075	1045	the filmmakers are asking of us ,	2
4058	153	of the few ` cool ' actors who never seems aware of his own coolness	3
148865	8099	epics	3
155450	8508	a coma	1
48239	2354	because the consciously dumbed-down approach wears thin	1
61699	3117	a footnote to a still evolving story	2
55866	2793	wide summer audience	2
38062	1810	empty head	1
127469	6856	serene	3
84660	4380	as Grant 's two best films	3
155475	8510	rises to its clever what-if concept	3
31866	1492	who is always a joy to watch , even when her material is not first-rate -RRB-	3
31359	1466	a country skunk	1
84746	4383	family conflict	2
16963	736	send it	2
20349	909	in execution it is all awkward , static , and lifeless rumblings	0
48489	2369	anything ever , and	2
15785	677	In his debut as a director , Washington has a sure hand .	4
89758	4670	the fight film	2
38403	1828	's quite enough	2
15618	669	that even its target audience talked all the way through it .	1
27477	1262	unpretentious	4
137870	7460	has all the wiggling energy of young kitten	3
36129	1706	Tango	2
2323	89	of life that 's very different from our own and yet instantly recognizable	2
74419	3814	high above run-of-the-filth gangster flicks	4
68665	3489	an impressive roster of stars and direction from Kathryn Bigelow	4
108711	5754	the phenomenal , water-born cinematography	3
132398	7139	is hard to conceive anyone else in their roles	4
7671	310	psychologically self-revealing	2
105920	5591	of Ghandi gone bad	1
38266	1821	resonate with profundity	2
86125	4458	Especially compared with the television series that inspired the movie	2
54031	2684	carry on their parents ' anguish	1
44965	2181	Coppola , along with his sister ,	2
61222	3094	to rank with its worthy predecessors	3
142226	7715	all that much	2
109234	5784	a character study	2
61895	3130	keep the movie slaloming through its hackneyed elements with enjoyable ease	3
154225	8426	an affection	3
133695	7212	contrived to be as naturally charming as it needs to be	3
50468	2482	a third-person story	2
51294	2525	its own fire-breathing entity	2
104512	5516	deviously	2
66094	3353	Even if you 're an Elvis person , you wo n't find anything to get excited about on this DVD .	0
84186	4349	Like its bizarre heroine	2
10284	433	A serviceable Euro-trash action extravaganza , with a decent sense of humor and plenty of things that go boom -- handguns , BMWs and seaside chateaus .	2
40023	1916	expands into a meditation on the deep deceptions of innocence	3
106939	5647	meanders	2
83033	4286	does n't trust laughs -- and does n't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects .	1
47557	2318	cloying POW drama	2
3233	121	than any summer blockbuster	2
115974	6182	for the walled-off but combustible hustler	2
116687	6222	watch Bettany strut his stuff .	2
48310	2358	I do n't know why Steven Seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money .	0
3326	125	relationships	2
105055	5550	The enjoyable Undercover Brother , a zany mix of Saturday Night Live-style parody , '70s Blaxploitation films and goofball action comedy gone wild	4
11175	481	too busy	1
143816	7805	's far too fleeting to squander on offal like this	2
10804	459	somber	2
12063	517	knowledge	2
582	22	this sense	2
108555	5746	Skin Of Man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .	3
98114	5140	bore that tends to hammer home every one of its points	0
102844	5420	inclination to play Hannibal Lecter again , even though Harris has no immediate inclination to provide a fourth book	2
105849	5586	for being a subtitled French movie that is 170 minutes long	2
13968	601	there very ,	2
115248	6138	was a bisexual sweetheart	2
86138	4459	from Taiwanese auteur Tsai Ming-liang	2
52487	2597	sit through than this hastily dubbed disaster	0
153484	8383	to get through The Country Bears	2
132541	7146	disloyal satyr	2
36609	1733	the best espionage picture to come out in weeks	4
71647	3656	Sharp edges and a deep vein of sadness	3
92822	4835	smart comedy	3
72692	3713	that as a compliment	2
111778	5931	recognize it	3
3716	141	Poor editing , bad bluescreen ,	1
152321	8311	psychedelic devices	2
137147	7418	too long , too cutesy , too sure of its own importance , and possessed of that peculiar tension of being too dense & about nothing at all	0
42322	2039	the Kahlo movie Frida fans have been looking for	3
79585	4097	The pairing does sound promising in theory ...	2
77981	4014	Dickens ' wonderfully sprawling soap opera ,	4
42850	2070	've never bought from telemarketers	2
86372	4472	's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's .	0
115266	6140	we know the outcome	2
83160	4293	thankfully	2
139611	7575	Any intellectual arguments being made about the nature of God are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that Bean abhors .	2
107551	5683	a cheap thriller	1
20018	887	a deadly foreign policy	2
14024	603	playful respite	3
146360	7960	Call this The Full Monty on ice ,	3
71625	3654	Less funny than it should be	2
36674	1737	does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy .	0
117202	6253	considers various levels of reality	2
94827	4946	the film gets added disdain for the fact that it is nearly impossible to look at or understand .	1
89177	4634	its resolutions	2
148399	8074	avarice and damaged dreams	1
88764	4612	This odd , poetic road movie , spiked by jolts of pop music ,	3
141346	7667	, or at least	2
148118	8061	frightening war scenes	1
6325	252	wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	1
61124	3089	I do n't blame Eddie Murphy but should n't	1
55317	2758	the wide range	2
43426	2100	errs on the shrill side , tempered by a soft southern gentility that speaks of beauty , grace and a closet full of skeletons	2
901	33	feel like other movies	2
70362	3586	timely , tongue-in-cheek	3
150156	8179	A remarkable movie with an unsatisfying ending , which is just the point	3
148076	8059	close to hitting a comedic or satirical target	3
128766	6926	lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on America 's skin-deep notions of pulchritude	3
74733	3831	have shaped the story to show us why it 's compelling	3
59573	3004	21st	2
95851	5009	Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all .	3
49968	2452	the halfhearted zeal	2
81826	4222	on the TV show -RRB-	2
19781	872	to take the viewer inside the wave	2
67450	3423	I liked it just enough .	3
19838	876	if Ms. Sugarman followed through on her defiance of the saccharine	1
148117	8061	, frightening war scenes	1
13499	581	is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject 's mysterious personality without ever explaining him .	2
53724	2667	own responsibility	2
16023	688	recalling sixties ' rockumentary milestones from Lonely Boy	2
110370	5845	sparkling beauty	4
152466	8320	to raise some serious issues about Iran 's electoral process	2
7978	326	an episode	2
81563	4206	to demonstrate their acting ` chops '	2
47601	2320	rapidly changing face	2
67654	3436	or not you 're enlightened by any of Derrida 's	2
51619	2544	, intimate and intelligent	4
1716	64	The characters are more deeply thought through than in most ` right-thinking ' films .	3
55172	2751	packed with moments out of an Alice	3
95924	5011	in any way demeaning its subjects	1
83100	4289	To the civilized mind , a movie like Ballistic : Ecks Vs. Sever is more of an ordeal than an amusement .	0
154145	8421	Sarah Michelle Gellar	2
128964	6935	of a culture in conflict	1
57980	2921	own comfortable niche	2
84796	4386	at one man 's occupational angst and its subsequent reinvention , a terrifying study of bourgeois	0
52714	2610	appetizing	3
67591	3430	a generational signpost	3
24202	1099	paper-thin	2
113554	6036	a sick society	2
117049	6244	the sheer	2
68566	3480	to find an unblinking , flawed humanity	2
118777	6349	Wang Xiaoshuai	2
67302	3415	will likely be nominated for an Oscar next year	4
1388	51	of the celebrated Irish playwright , poet and drinker	2
118566	6336	's a movie that ends with Truckzilla , for cryin ' out loud	1
52382	2590	about `	2
81658	4212	lacks the emotional resonance of either of those movies	1
93786	4891	the heart-breakingly extensive annals	2
96237	5027	minimalist Beauty	2
88153	4578	is that it 's also one of the smartest	3
55902	2794	much self-centered	1
3388	127	to mess	2
109662	5810	be swept away by the sheer beauty of his images	3
68514	3476	very entertaining	4
128801	6927	warm up to	3
121957	6537	standard thriller and drag audience enthusiasm	1
112755	5987	takes a backseat in his own film to special effects	1
115811	6170	dullingly repetitive	0
126317	6790	, tender and heart-wrenching	3
148375	8074	sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams	0
70739	3605	a tricky tightrope between being wickedly funny and just plain wicked	3
147125	8006	retitle	2
140154	7604	tearing ` orphans	1
24246	1102	actress and	2
5346	212	penance	2
149977	8167	with aplomb	3
104511	5516	deviously adopts the guise of a modern motion picture	3
95626	4993	childish things	1
106223	5609	advantage of the fact	2
136726	7392	impatient	2
125221	6728	tell you anything except that the Chelsea Hotel today is populated by whiny , pathetic , starving and untalented artistes	0
111804	5934	tries to pump life into overworked elements from Eastwood 's Dirty Harry period	1
96385	5035	the fire burns out	2
61809	3124	an acidic all-male All About Eve or a lush , swooning melodrama in the Intermezzo strain	2
109524	5801	on its artistic merits	2
2703	103	fighter	2
65869	3340	of women to heal	2
79642	4100	being a black man in America	2
133525	7204	bring new energy to the familiar topic of office politics .	3
145993	7940	How good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not .	3
106096	5603	A colorful , joyous celebration of life	4
72769	3716	cry and realize	2
100085	5251	to fade from memory	2
36199	1711	keep a family of five blind , crippled , Amish people alive in this situation better than these British soldiers do at keeping themselves kicking	2
126497	6802	its satirical	2
46102	2241	's nothing interesting in Unfaithful whatsoever	0
115240	6138	the central story	3
17603	762	Chicago	2
135801	7336	choose between gorgeous animation and a lame story -LRB- like , say , Treasure Planet -RRB- or so-so animation and an exciting , clever story with a batch of appealing characters	2
105900	5589	pornography or	2
148903	8101	with one Hollywood cliche	2
96555	5044	original Ringu	2
32561	1527	par	2
153412	8379	for the slain rappers	1
97012	5071	full well what 's going to happen	2
32800	1536	admirers	3
116842	6233	visually speaking -RRB-	2
58087	2927	lots of pyrotechnics	2
142386	7726	with an enormous amount of affection	4
5022	196	The film can depress you about life itself .	1
136756	7396	There are some laughs in this movie	3
4740	181	, outnumber the hits by three-to-one .	2
136637	7387	the seemingly irreconcilable situation	1
83491	4314	its 2002 children 's	2
98881	5187	Like its script , which nurses plot holes gaping enough to pilot an entire Olympic swim team through	0
11090	473	small victories	2
142973	7760	fun one	3
153342	8374	get no satisfaction	1
101910	5364	odd , inexplicable and unpleasant	0
76592	3939	May take its sweet time to get wherever it 's going	1
123723	6643	afraid of His best-known creation	2
70402	3588	94 minutes	2
128093	6891	's about as overbearing and over-the-top as the family	1
1512	55	Perhaps	2
85067	4400	deeply religious and spiritual people	2
73210	3738	a more measured or polished production	3
42003	2021	is off-putting	1
26908	1234	with incredible subtlety and acumen	3
209	7	is a plodding mess	0
135489	7316	telling you	2
98187	5144	the powerful who have nothing	2
81498	4203	fiction movie	2
85781	4438	about the limbo of grief and how truth-telling	2
128423	6909	making reference to other films and trying to be other films	1
65324	3307	the wrong times	1
29771	1380	- ahem	2
100669	5285	with miscalculations	1
81518	4204	the hype ,	2
146850	7989	nothing short of a minor miracle in Unfaithful	3
89627	4663	Skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .	4
95890	5010	is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .	3
38207	1817	of every scene	2
82109	4236	xtc	2
78254	4026	to authenticate her British persona	2
34713	1632	ol' ball-and-chain	2
139308	7553	It 's a very sincere work , but	2
25447	1164	best achievements	3
36363	1719	to keep this from being a complete waste of time	1
110229	5838	maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace	2
89933	4680	cheats on itself and retreats to comfortable territory .	0
48134	2347	achieves its main strategic objective :	3
125685	6753	A distinctly minor effort	1
114865	6116	even if it were -- I doubt it	2
29299	1358	Spare yet audacious	2
51421	2532	all-inclusive	2
50436	2480	's also disappointing to a certain degree .	1
64771	3280	has bitten off more than he or anyone else could chew	1
70690	3603	the element of surprise	2
124214	6669	It 's too bad nothing else is .	2
54290	2698	should win the band a few new converts , too	3
34342	1612	opportunity to make absurdist observations	3
135863	7337	angling	2
108484	5740	clarity and deeply	3
149097	8113	It aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .	0
29288	1357	In fact	2
42566	2053	pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love	4
21047	941	that made the first one charming	2
95921	5011	now and then without in any way demeaning its subjects	3
41558	2001	's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain	1
126227	6784	sometimes tedious --	1
43796	2123	few moments	2
74324	3808	The film is way too full of itself	1
29253	1354	to its own detriment --	1
67960	3450	movie-going experiences	2
53297	2645	that wore out its welcome with audiences several years ago	1
148845	8097	fluxing	2
113591	6039	again he has n't lost his touch , bringing off a superb performance in an admittedly middling film	2
10716	454	is honestly	3
141221	7660	's a dull girl , that 's all .	1
67247	3412	the story does seem pretty unbelievable at times	1
101031	5307	at a defeated but defiant nation in flux	2
148027	8057	The Uncertainty Principle , as verbally pretentious as the title may be	1
24930	1136	Italian	2
137133	7417	An amused indictment of Jaglom 's own profession .	3
26472	1214	trades in	2
65332	3307	supposed to be having a collective heart attack	2
128150	6895	Suffers from unlikable characters and a self-conscious sense	1
13155	565	depleted yesterday	2
38304	1823	10th	2
142649	7742	many of the condescending stereotypes that so often plague films dealing with the mentally ill	1
13064	562	Will certainly appeal to Asian cult cinema fans and Asiaphiles interested to see what all the fuss is about .	3
103305	5447	in which people 's lives cross and change	2
53938	2678	Scotland , PA is entirely too straight-faced to transcend its clever concept .	1
142638	7742	the general absurdity of modern life	2
33956	1595	be required viewing for civics classes and would-be public servants alike	3
2257	86	directed , barely ,	0
127302	6847	The characters are so generic and the plot so bland that even as rogue CIA assassins working for Chris Cooper 's agency boss close in on the resourceful amnesiac , we do n't feel much for Damon\/Bourne or his predicament	0
143409	7784	feel-bad ending	1
51118	2516	plays it straight , turning Leys ' fable into a listless climb down the social ladder .	1
117918	6298	, dark beauty	3
28856	1338	Schumacher does probably as good a job as anyone at bringing off the Hopkins\/Rock collision of acting styles and onscreen personas	3
125283	6731	emerges as another key contribution	3
136050	7350	Often overwrought and at times positively irritating	1
21054	942	terrified	2
107488	5678	to please others	3
7852	319	toilet seat	2
154332	8435	A fan film that for the uninitiated plays better on video with the sound turned down .	1
22137	993	is a dim-witted pairing of teen-speak and animal gibberish	0
24831	1133	the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality	3
34173	1606	the big	2
23624	1073	about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother	2
84152	4347	known as ' a perfect family film	4
94946	4953	Irvine Welsh 's book Trainspotting	2
28684	1327	mythic status	3
92313	4805	preview screening	2
127934	6882	the more details slip out between his fingers .	2
100508	5272	the quaking essence	2
117177	6252	pretends to expose the life of male hustlers	1
42187	2031	without a premise , a joke	2
109963	5824	a Jet all the way	2
80759	4162	scoring high for originality of plot	3
5932	236	daring and	2
107094	5658	As the Mediterranean sparkles	3
126007	6769	, but that vision is beginning to feel	2
121024	6483	Disappointingly , the characters are too strange and dysfunctional , Tom included , to ever get under the skin , but	2
10676	452	of a fanciful motion picture	3
106467	5623	Its and pieces of The Hot Chick are so hilarious	3
138571	7506	a fun and funky look	4
84398	4366	we have n't seen before from Murphy	2
71685	3657	in swank apartments , clothes and parties	3
93895	4899	For devotees of French cinema	3
95329	4975	pseudo-educational	2
41195	1974	are priceless	3
2104	81	in all	2
118460	6329	love , racial tension , and	2
123186	6613	Trapped presents a frightening and compelling ` What if ? '	3
77094	3966	Such master screenwriting comes courtesy of John Pogue , the Yale grad who previously gave us `` The Skulls '' and	4
81166	4182	his showboating wise-cracker stock persona sure is getting old .	1
7601	308	Hollywood Ending	2
756	28	occasional smiles	3
133778	7218	is insightful about Kissinger 's background and history .	3
27523	1264	jelly belly	2
109339	5790	put in service of of others	2
5867	234	be me :	2
8256	342	the silent screams	2
69081	3508	whose very subject is , quite pointedly , about the peril of such efforts	2
149127	8114	a character study is the fact that the story is told from Paul 's perspective	2
74924	3841	, it adds up to big box office bucks all but guaranteed .	2
91709	4772	difficult to fathom	1
54961	2738	Zellweger 's	2
129767	6984	well-drawn , if standard issue , characters	3
118366	6322	savaged	2
32890	1541	quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .	3
3003	113	as Very Important	2
139265	7549	action sequences and	2
87605	4549	A plodding look at the French Revolution through the eyes of aristocrats .	2
41449	1992	romanticized rendering	3
13998	603	Iosseliani 's	2
59175	2985	debating	2
23192	1050	how desperate	2
31391	1467	Joe Dante 's similarly styled Gremlins	3
123129	6608	so many other Hollywood movies	2
18172	793	resolution	2
40287	1929	bounds	2
76286	3916	this love story	2
29224	1352	observations on the human condition	3
22602	1021	genuine laughs	4
88442	4597	Hashiguchi vividly captures the way young Japanese live now , chafing against their culture 's manic mix of millennial brusqueness and undying , traditional politesse .	3
44994	2183	immaculately	3
58298	2939	was ever a movie where the upbeat ending feels like a copout	1
25910	1187	a good sweat	2
133240	7188	front of your eyes	2
40648	1945	daytime-drama sort	2
92919	4840	A pretty decent kid-pleasing , tolerable-to-adults lark of a movie .	3
150220	8182	the legacy of war	2
148008	8056	the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story	1
134436	7252	feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .	0
114725	6105	the scariest guy	1
111114	5889	Bean 's	2
3315	125	revelatory	3
28952	1341	very far	2
66568	3378	like life , is n't much fun without the highs and lows	2
124609	6696	of seeping into your consciousness	2
79183	4078	even life	2
1327	49	the pages	2
107438	5676	tipped	2
68946	3502	are n't put off by the film 's austerity	2
111548	5919	is terrifying	2
35695	1682	The last three narcissists	1
75825	3889	point the way	2
84616	4377	were paid to make it	2
16210	700	Silence	2
10125	425	more than it does cathartic truth telling	1
138793	7522	would notice	2
101450	5335	a highly ambitious and personal project for Egoyan	2
123919	6654	the pathetic idea	1
106270	5611	... a funny yet dark and seedy clash of cultures and generations .	3
55241	2754	airs	2
78791	4055	of '70s	2
26037	1191	has the suavity or classical familiarity of Bond	3
149056	8109	in a way that bespeaks an expiration date passed a long time ago	1
117396	6264	Raimi and	2
97727	5116	monkey	2
