12099	518	Vincent R. Nebrida	2
129553	6965	insurance company office	3
61242	3095	a cut above the rest	4
6622	264	One senses	3
3901	148	make a big splash	3
86865	4501	This is an interesting movie ! ''	4
7817	318	jumble	2
103418	5453	porthole	2
74402	3813	a nuanced portrait	3
43197	2086	push	2
10842	460	the message is too blatant	1
32337	1515	an overall sense	2
94265	4919	create a complex , unpredictable character	3
26701	1224	scratching -LRB- or turntablism -RRB- in particular	2
84482	4371	A meditation on faith and madness , Frailty is blood-curdling stuff .	3
114783	6109	will wish there had been more of the `` Queen '' and less of the `` Damned .	1
136033	7348	gun violence	2
27467	1261	to churn out one mediocre movie after another	1
89003	4625	is driven by appealing leads .	2
113791	6048	Vibrantly colored and beautifully designed	4
32987	1545	hard to imagine a more generic effort in the genre	0
138157	7475	time-it-is	2
88350	4589	The film 's messages	2
153255	8370	did n't make me want to lie down in a dark room with something cool to my brow .	2
82228	4243	put it on a coffee table anywhere	2
4036	152	as soon as the action speeds up	2
10920	465	lingering	2
127659	6866	somber , absurd , and	1
110440	5850	intriguing and honorable	3
84092	4343	what he sees	2
12075	518	I 'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by Vincent R. Nebrida or the gutless direction by Laurice Guillen .	0
114004	6060	are terribly convincing , which is a pity ,	2
92868	4837	available bias	2
69216	3517	was 270 years ago .	2
101199	5319	Debut effort	2
39201	1870	flirts	2
130448	7028	bring something new	3
116085	6187	the most awful acts	0
109880	5820	gives the story some soul	3
85004	4394	of golf	2
259	9	with much	2
87229	4524	serious questions	2
152291	8310	its loving yet unforgivingly inconsistent depiction	3
137306	7430	amounts to being lectured to by tech-geeks , if you 're up for that sort of thing .	2
86617	4485	counter-cultural idealism and hedonistic creativity	3
125440	6739	guns , violence ,	2
131818	7106	Whether it 's the worst movie of 2002	2
116493	6211	breathes life	3
65029	3291	created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you had n't seen , which , in this day and age , is of course the point	3
8228	341	has n't progressed as nicely as ` Wayne .	2
124724	6702	the forgettable pleasures of a Saturday matinee	2
3517	131	Just about everyone involved here	2
33522	1572	believability	3
13945	600	engage and	2
11144	478	the film for you	2
153688	8392	a hundred of them	2
71265	3635	toss it	1
141579	7681	erotic or sensuous	2
7773	315	surprisingly little	2
62545	3163	just does n't work	1
69188	3515	confused in Death to Smoochy	1
128214	6899	`` Shrek '' or `` Monsters , Inc. ''	2
5995	240	to be president	2
42299	2038	This charming , thought-provoking New York fest of life and love has its rewards .	4
16631	717	on film	2
140333	7616	tonal shifts	2
154149	8421	The Philadelphia Story	2
30547	1419	art-house	2
89286	4641	of the relationship between mothers	2
73648	3766	is how so many talented people were convinced to waste their time	0
128944	6934	, check your pulse .	2
23048	1043	is n't as funny	1
119289	6376	passes time	2
22057	989	bits and	2
20566	918	cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .	2
94812	4946	the website feardotcom.com or the improperly hammy performance from poor Stephen Rea	1
150192	8181	this film 's impressive performances and adept direction	3
51981	2564	with the ferocity of a frozen burrito	1
47449	2312	the proficient , dull Sorvino	1
75255	3860	his visuals	2
19261	845	an small slice	2
12000	515	in love	2
106526	5624	conceal	2
39864	1904	a minimal number of hits	2
148687	8089	on the grieving process	2
128785	6926	skin-deep	3
63201	3195	charmless and	1
84286	4355	sometimes funnier than being about something	2
104212	5496	not to be carried away	2
15975	685	, I trust	2
52175	2577	, off-beat project	2
108076	5718	Please .	2
153319	8374	Lasker 's canny , meditative script distances sex and love , as Byron and Luther ... realize they ca n't get no satisfaction without the latter .	3
8054	331	strong itch to explore more	3
15194	653	draw	2
127039	6831	some phenomenal performances	3
123332	6619	be much funnier than anything	3
36867	1747	Far-fetched premise , convoluted plot	1
95707	4999	is a funny , puzzling movie ambiguous enough to be engaging and oddly moving	3
138746	7518	transfixes the audience	3
111304	5902	Walt Becker 's film pushes all the demographically appropriate comic buttons .	3
62662	3170	affords	2
124687	6700	-LRB- Barry -RRB-	2
66580	3379	could pass for a thirteen-year-old 's book report on the totalitarian themes of 1984 and Farenheit 451 .	2
114632	6099	with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups	0
39457	1884	Hard and	2
55189	2751	a condensed season of TV 's Big Brother	2
74880	3839	catalog every bodily fluids gag in There 's Something About Mary and devise a parallel clone-gag	1
79475	4093	-LRB- at least to this Western ear -RRB-	2
84135	4346	-LRB- It -RRB- has the feel of a summer popcorn movie .	2
37976	1806	valiantly	3
89472	4651	down-and-dirty	1
52847	2619	undernourished	1
124766	6705	turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny	3
51282	2524	starts out bizarre	1
109692	5813	is the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes	0
56472	2835	, the jokes are typical Sandler fare ,	2
110940	5878	any insights that have n't been thoroughly debated in the media	1
123841	6650	performer '' funny	3
73246	3741	the heroes were actually under 40	2
139447	7562	able to appreciate the wonderful cinematography and naturalistic acting	4
118980	6359	suddenly wake up	2
110221	5837	be a welcome improvement	2
136727	7393	Never once predictable .	3
136891	7403	the merits of fighting hard for something that really matters	3
79068	4070	A riveting story well told .	4
115624	6163	This fascinating look at Israel in ferment	3
39240	1873	One of those staggeringly well-produced , joylessly extravagant pictures that keep whooshing you from one visual marvel to the next , hastily , emptily .	2
80755	4162	In addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded .	4
132174	7126	seem one-dimensional	1
118270	6319	somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality	3
35365	1662	b.s. one another	1
78853	4058	are frequently unintentionally	2
54308	2699	are sprinkled everywhere	2
66153	3354	their imperfect , love-hate relationship	2
59507	3000	robust	3
153364	8377	My only wish is that Celebi could take me back to a time before I saw this movie and I could just skip it	0
70536	3596	Juliette Binoche 's Sand is vivacious , but it 's hard to sense that powerhouse of 19th-century prose behind her childlike smile .	3
103045	5431	coming-of-age stories	2
106555	5626	, rapt spell	2
149327	8126	promotes a reasonable landscape of conflict	3
123666	6641	about the film -- with the possible exception of Elizabeth Hurley 's breasts --	2
109321	5789	York City locations	2
83189	4294	most parents	2
69910	3555	existent anti-virus	2
12660	544	unhurried	2
22761	1030	have become a Spielberg trademark	2
84944	4391	that a decent draft in the auditorium might blow it off the screen	1
98272	5150	you 've seen him eight stories tall	2
57999	2923	so earnest ,	2
56087	2807	an easy film	3
54540	2711	Leading a double life in an American film only comes to no good	1
150233	8183	the dog from Snatch -RRB-	1
154036	8415	grisly corpse	0
2235	85	Tells a fascinating , compelling story .	4
13465	579	perceptive , good-natured movie	4
96752	5053	being invited to a classy dinner soiree	3
127465	6856	the pace is serene , the humor wry and sprightly .	2
35268	1658	their lives	2
54107	2688	its performances	3
16824	729	It 's definitely not made for kids or their parents , for that matter , and I think even fans of Sandler 's comic taste may find it uninteresting	0
83389	4307	plumbs personal tragedy and also the human comedy	2
66800	3390	If we 're to slap protagonist Genevieve LePlouff because she 's French	2
58444	2945	they 're stuck with a script that prevents them from firing on all cylinders	1
69980	3561	is pretty weary	1
136699	7391	on any level	3
74145	3797	painfully flat gross-out comedy	1
69023	3506	Kaufman and Gondry	2
95775	5003	's no lie	2
93392	4870	with the Waldo Salt Screenwriting award	3
51543	2538	elusive , lovely	3
7009	280	sounds like horrible poetry	1
29208	1351	self-esteem	2
15410	659	badder	1
150509	8201	making a vanity project with nothing new	1
92307	4805	The kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else	1
21794	974	is a frat boy 's idea of a good time	1
11404	489	is still confident enough to step back and look at the sick character with a sane eye	2
20038	889	with an adequate reason why we should pay money for what we can get on television for free	1
49582	2428	beautifully choreographed kitchen ballet	4
17724	767	does n't make much	1
145934	7935	funniest and most likeable	3
45388	2206	revels	2
8381	348	call it a movie	2
35409	1664	since The Last Waltz	2
99813	5237	the head of the class of women 's films	4
70748	3605	plain wicked	2
126365	6793	blood-curdling family intensity	3
23131	1048	from the dullest science fiction	0
59992	3027	Wesley Snipes	2
91339	4751	figures out how to make us share their enthusiasm .	3
117732	6285	of Henry Kissinger	2
13721	591	The next big thing 's not-so-big -LRB- and not-so-hot -RRB- directorial debut .	2
66232	3358	Too stagey , talky -- and long -- for its own good .	1
131040	7062	so cliched and contrived that it makes your least favorite James Bond movie seem as cleverly plotted as The Usual Suspects	0
2513	96	, and	3
118228	6315	a retooled genre piece , the tale of a guy	2
24275	1103	the extraordinary technical accomplishments	4
61055	3084	Ruggero	2
146311	7956	where it plainly has no business going	1
54757	2726	applying	2
103925	5480	glucose sentimentality and laughable contrivance	2
150174	8180	'll love it and probably want to see it twice	4
119640	6398	lemon	2
58262	2936	secretary to fax it	2
144581	7848	into the experience of being forty , female and single	2
101271	5323	the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory --	2
89885	4677	enjoy on a computer	2
40392	1932	was shaped by the most random of chances	2
153978	8412	been hyped to be because it plays everything too safe	1
37824	1799	Though Harris is affecting at times	2
51996	2564	know this because I 've seen ` jackass : the movie	2
98618	5169	happen along the way	2
153562	8386	By the time the plot grinds itself out in increasingly incoherent fashion	0
82589	4263	1970	2
153517	8384	brutal 90-minute battle sequence	1
33038	1548	's simply stupid , irrelevant and deeply	0
130440	7028	another cool crime movie that actually manages to bring something new into the mix	3
125804	6758	's telling that his funniest moment comes when he falls about ten feet onto his head	3
119147	6368	so believable that you feel what they feel	4
87634	4550	his opening scene encounter	2
151410	8255	were jokes : a setup , delivery and payoff	2
75932	3895	a pleasant distraction , a Friday night diversion ,	3
94632	4939	impersonal and	1
6470	257	former	2
112963	5999	Star Trek II	2
144927	7870	, beautifully costumed	3
22430	1012	Tyco	2
87977	4570	director Hoffman , his writer and Kline 's agent should serve detention	0
87923	4566	see a better thriller this year	1
65321	3307	chuckling	2
79324	4085	of playing opposite each other	2
152092	8298	know or care about the characters	2
69654	3542	low-tech magic realism and , at times ,	1
32662	1531	At once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance	1
143392	7783	Ash Wednesday is not Edward Burns ' best film , but it is a good and ambitious film .	3
2147	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle --	2
95824	5007	Spirit is a visual treat ,	3
11616	501	twisted , brilliant and macabre	4
62695	3171	a rather simplistic one : grief drives her , love drives him	1
19822	875	An edgy thriller that delivers a surprising	3
27987	1284	performs neither one very well .	1
73406	3751	perch	2
103790	5472	persistent	2
11104	475	An extremely unpleasant film .	0
121651	6519	a no-surprise series of explosions and violence while Banderas looks like he 's not trying to laugh at how bad	1
12742	549	Blue	2
101118	5314	Jesse Helms '	2
43512	2103	crime movies	2
117579	6274	eke out an emotional tug of the heart , one which it fails to get	2
55984	2800	are familiar with , and	2
69275	3521	is one of those movies .	2
81834	4222	leavened by a charm that 's conspicuously missing from the Girls ' big-screen blowout	1
28806	1336	Like many Western action films	2
43818	2124	can be when he is not more lucratively engaged in the shameless self-caricature of ` Analyze This ' -LRB- 1999 -RRB- and ` Analyze That , ' promised -LRB- or threatened -RRB- for later this year	2
46040	2238	a collection of keening and self-mutilating sideshow geeks	2
44734	2169	seen it all before , even if you 've never come within a mile of The Longest Yard	2
28004	1286	a case of too many chefs fussing over too weak a recipe	0
139458	7563	seems timely and important	3
153238	8368	whatever fills time --	1
47802	2330	Deliberately and skillfully	3
55829	2792	She is a lioness , protecting her cub , and he a reluctant villain	3
71331	3638	ancient faith	2
5794	229	vent -LRB-	1
25118	1148	balancing	2
5504	218	region 's	2
58972	2974	tenderly observant of his characters	3
40995	1965	cheaper	2
72257	3693	a clutch of lively songs for deft punctuation	3
107847	5703	take on the soullessness of work	3
31396	1467	similarly styled Gremlins	3
12475	535	the answer	2
119548	6390	prescription	2
26667	1223	co-written by Mattel executives and lobbyists	2
58648	2955	macho	2
15128	650	little vidgame pit	1
145158	7886	being a bow-wow	2
72293	3695	Manhattan and Hell	2
61909	3131	It 's also not smart or barbed enough for older viewers --	1
136472	7379	about `` Fear Dot Com ''	2
52659	2608	The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .	0
43798	2123	joy rising above the stale material	2
21003	940	To those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` Divine Secrets of the Ya-Ya Sisterhood , ' but that 's not saying much .	3
43417	2099	does n't bode well for the rest of it .	2
122541	6572	new sequel	3
8731	364	taking John Carpenter 's Ghosts of Mars and	2
34162	1606	decent-enough nail-biter	3
70364	3586	of the corporate circus that is the recording industry in the current climate of mergers and downsizing	2
36307	1715	provoked	2
13566	582	movie-star	2
29098	1346	if disingenuous ,	1
150250	8183	the theater watching this one	2
154155	8423	Zoom	2
106707	5635	easy sanctimony , formulaic thrills and	1
141010	7648	the best of both worlds	4
44425	2153	than it needs to be	2
155006	8481	sits there like a side dish no one ordered	1
38118	1813	, Spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world .	4
91024	4735	way of what can be gleaned from this three-hour endurance test built around an hour 's worth of actual material	1
112175	5956	eternal	2
139833	7587	Pal version	2
3988	150	bigger	3
72591	3708	inspiration and ambition	3
127976	6884	go back and check out the last 10 minutes	2
115445	6151	, the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses .	2
137666	7450	Thriller directorial debut for Traffic scribe Gaghan has all the right parts	4
47345	2308	becomes a testament to faith	3
33841	1589	unspool	2
105930	5592	a curiously stylized , quasi-Shakespearean portrait of pure misogynist evil	3
33362	1563	superbly nuanced performance	2
25000	1139	trying to make their way through this tragedy	2
62995	3189	addition to sporting one of the worst titles in recent cinematic history	0
16351	704	conflict	1
9717	404	Michell 's	2
33924	1593	is repeated at least four times .	1
143089	7767	It 's an effort to watch this movie , but	3
21257	951	the dark visions	2
142559	7740	As we have come to learn	2
146788	7986	to the film 's music	3
148096	8060	's refreshing after the phoniness of female-bonding pictures like Divine Secrets of the Ya-Ya Sisterhood	3
35002	1647	There 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a Hollywood career , if they want one .	3
82602	4264	a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted	4
59594	3005	on the engaging , which gradually turns What	2
137323	7431	Although no pastry is violated	2
96382	5035	When the fire burns out , we 've only come face-to-face with a couple dragons and	2
59987	3027	is a franchise sequel starring Wesley Snipes	2
149322	8126	Harmon 's daunting narrative	2
155684	8520	an interesting racial tension	3
65120	3294	to have been made under the influence of Rohypnol	1
4960	193	without placing their parents in a coma-like state	3
78444	4034	this movie was	2
115332	6143	in fact .	2
29128	1348	young , Black manhood that is funny , touching , smart and complicated	3
29758	1378	Funny and touching	3
26449	1213	The Bread , My Sweet	2
33237	1557	careful what you wish for	2
33937	1594	the Vertical Limit of surfing movies -	3
6898	276	finding her husband	2
90715	4722	A.S. Byatt	2
103611	5464	on its mind -- maybe too much	2
112824	5990	finishing it	2
111789	5933	makes even Elizabeth Hurley seem graceless and ugly .	1
62475	3160	tired , talky feel	1
135534	7319	Brothers\/Abrahams films	2
145596	7914	working woman	2
10114	424	extremely	2
113311	6021	just fell apart	1
26454	1213	is that it 's far too sentimental .	1
77555	3989	back seat	2
71830	3664	dips key moments from the film	1
144278	7833	of demonic doings on the high seas that works better the less the brain is engaged	1
14883	640	classic	3
115360	6146	it 's surprisingly harmless .	2
80876	4169	with more elves and snow and less pimps and ho 's	2
6478	257	I 'll admit it	2
32460	1521	if his life-altering experiences made him bitter and less mature	2
112791	5989	that rare combination	3
24432	1111	it 's a fairly impressive debut from the director , Charles Stone III .	4
8548	353	mysteries	2
42391	2043	a romance	2
39889	1906	The type	2
57273	2885	bombs	1
537	20	It 's everything you 'd expect -- but nothing more .	2
8959	374	An ambitious movie	3
72592	3708	inspiration and	3
140899	7642	writer-director Parker	2
76922	3955	wo n't be remembered as one of -LRB- Witherspoon 's -RRB- better films	1
84644	4380	A hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as Grant 's two best films -- Four Weddings and a Funeral and Bridget Jones 's Diary	4
128914	6933	thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably	2
76319	3920	the film 's most effective aspects	2
98505	5163	unfunny movie	1
133136	7180	a cousin	2
86418	4473	powerful look	3
57057	2873	cinematic intoxication ,	2
85555	4424	combine into one terrific story with lots of laughs	4
71008	3620	tight and truthful ,	3
129123	6943	what she 's doing in here	2
19515	856	plus the script	2
125309	6732	laughs at how clever it 's being	2
65687	3329	unrelenting	2
91744	4774	If you 're in the mood for a melodrama narrated by talking fish , this is the movie for you	2
54287	2698	a great time	4
54218	2693	a series of fleetingly interesting actors ' moments	2
59212	2987	a few days	2
99462	5215	've paid a matinee price	2
128500	6912	our civilization	2
141707	7687	The Paradiso 's rusted-out ruin and	2
106417	5620	done with noticeably less energy and imagination	1
87196	4523	than a rat burger	2
128115	6893	This story of unrequited love	2
70225	3576	begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents	0
129294	6952	either cracking up or throwing up	2
146246	7952	A chilly , remote , emotionally distant piece ... so dull that its tagline should be : `	0
20900	932	with scores of characters , some fictional , some from history	2
84254	4354	stay in touch with your own skin , at 18 or 80	2
45668	2219	made me want to bolt the theater in the first 10 minutes	0
44708	2167	plight and isolation	1
112141	5953	logistically	3
124304	6676	Wickedly funny , visually engrossing , never boring , this movie	4
101268	5323	to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it	1
129109	6943	the six-time winner	3
52165	2576	more interesting ways of dealing with the subject	2
111931	5941	frenetic , funny , even punny 6	4
141425	7671	, marvelously twisted shapes history	4
115632	6163	feels as immediate as the latest news footage from Gaza and , because of its heightened , well-shaped dramas , twice as powerful	4
75410	3867	with passion	3
20279	902	the genuine ones	2
155963	8538	universal appeal	3
37504	1781	becomes simply a monster chase film .	2
9229	386	the rules	2
119819	6409	getting in its own way to be anything but frustrating , boring , and forgettable	0
104606	5524	you would n't be surprised if BA , Murdock and rest of the A-Team were seen giving chase in a black and red van	2
151561	8267	become just another situation romance about a couple of saps stuck in an inarticulate screenplay	0
85350	4413	filmmaking skill	2
98774	5180	of all its excess debris	2
75448	3868	, the fact remains that a wacky concept does not a movie make .	1
64363	3258	to provoke introspection in both its characters and its audience	3
116554	6215	his constant need to suddenly transpose himself into another character undermines the story 's continuity and progression	1
96610	5046	visualizing Nijinsky 's diaries	2
143330	7780	some life	2
39774	1901	can not help but love Cinema Paradiso , whether the original version or new Director 's Cut .	3
13324	573	do it	2
99212	5202	if it 's far tamer than advertised	2
70715	3604	a credible case	3
125868	6761	a sweetness , clarity and emotional openness	4
1409	52	coming down off of Miramax 's deep shelves	2
12232	523	an engrossing story about a horrifying historical event and the elements which contributed to it	4
58471	2946	mushy	1
14124	609	in hobnail boots over Natalie Babbitt 's gentle , endearing 1975 children 's novel	2
41082	1969	is : `	2
36747	1742	As David Letterman and The Onion have proven , the worst of tragedies can be fertile sources of humor , but Lawrence has only a fleeting grasp of how to develop them .	0
40263	1928	detract from the athleticism	1
83362	4305	Ice Cube is n't quite out of ripe screwball ideas ,	2
125700	6753	feature-length running time of one hour	2
36302	1715	fear and frustration are provoked to intolerable levels	1
77401	3982	The story line may be 127 years old , but El Crimen del Padre Amaro ... could n't be more timely in its despairing vision of corruption within the Catholic establishment	4
132124	7123	one , Ms. Mirren , who did	2
64721	3277	Like the exalted Michael Jordan referred to in the title , many can aspire but none can equal	2
122742	6585	his dependence on slapstick	1
103456	5456	innocence and idealism	3
13594	583	Jean	2
66293	3362	is frequently	2
18888	828	obsession	2
53643	2663	' romantic	3
89956	4681	prayer	2
27968	1283	of belly dancing	2
113673	6042	forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress	2
69574	3537	crafted a deceptively casual ode to children and	3
99804	5237	's Lovely and Amazing ,	4
50857	2501	this cinematic sandbox	2
138316	7487	Not kids ,	2
78616	4046	The dose is strong and funny , for the first 15 minutes anyway	1
111383	5907	I-heard-a-joke	2
131694	7097	we nod in agreement .	2
42225	2034	The film delivers what it promises : A look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .	3
104123	5490	rent Animal House	2
145200	7890	the Second World War	2
38174	1815	stay with the stage versions , however ,	1
123463	6628	paranormal romance	2
121902	6533	quick edits	2
213	7	mess	1
137076	7414	Robinson complex	2
131530	7087	to come along in quite some time	2
151680	8275	singer-turned	2
91467	4758	and social commentary	1
17657	764	ca n't possibly be enough	1
145110	7883	exceptional film	4
60342	3047	overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama	1
63442	3210	manages never	2
62254	3147	flaws that have to be laid squarely on Taylor 's doorstep	2
122962	6599	that Welcome to Collinwood is n't going to jell	1
87410	4533	sausage	2
155936	8537	pleasure B-movie category	2
131270	7075	It 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone ,	1
11171	481	This film is too busy hitting all of its assigned marks to take on any life of its own .	1
92453	4815	Simplistic , silly and tedious	1
123341	6621	A film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy	1
103475	5457	the historical period and its artists	2
4675	178	plainly dull and visually ugly	0
89038	4628	a story that tries to grab us , only to keep letting go at all the wrong moments	1
57961	2921	unique residences	3
95636	4994	undeniably hard	1
140185	7607	uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels .	0
82353	4251	right down	2
154031	8415	for brief nudity and a grisly corpse	1
73305	3744	ca n't escape its past	2
17114	743	empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles .	1
27979	1284	careens	2
42116	2027	actor\/director	2
56080	2805	apparent audience	2
118476	6330	are both superb , while Huppert ... is magnificent .	4
28271	1302	spinning	2
33539	1573	Patriot Games can still turn out a small , personal film with an emotional wallop	3
54617	2717	her agreeably startling use of close-ups	3
107133	5660	true impact	3
88561	4601	Both a successful adaptation and an enjoyable film in its own right	4
9339	389	the Everyman	2
40157	1923	of Hitler	2
40172	1925	hard to fairly judge a film like RINGU when you 've seen the remake first	2
22274	1002	incredibly irritating	1
101544	5340	like a short stretched out to feature length	2
61914	3131	not smart	0
14296	616	inept and artificial	1
79160	4077	based on three short films and two features , here	2
13392	576	some fun in this jumbled mess	3
117599	6275	leaving these actors , as well as the members of the commune	2
129094	6943	Tara Reid plays a college journalist ,	1
86566	4483	This low-rent -- and even lower-wit -- rip-off	0
1588	59	back and	2
135454	7315	self-consciously flashy camera effects , droning house music and flat , flat dialogue	0
8826	367	a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary	3
116690	6222	strut his stuff	4
102982	5428	is n't painfully bad ,	2
4576	173	waxes poetic	2
120075	6422	a stunning film , a one-of-a-kind tour de force	4
55451	2767	point-to-point	2
27096	1245	ultimate losers	2
139571	7573	Leave it to John Sayles to take on developers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute	4
149515	8138	Gregory	2
105012	5547	decided lack	2
112544	5977	for the kiddies , with enough eye	2
94630	4939	strangely impersonal and abstract	1
17984	783	rediscovering	2
130363	7023	Unlike Trey Parker	2
89778	4672	Aragorn 's dreams of Arwen	2
23005	1041	seasonal	2
131076	7064	celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light	3
8172	338	the most highly-praised disappointments I	1
144501	7845	relating history	2
108131	5720	Hepburn and Grant ,	2
89650	4664	is just SOOOOO tired .	1
87104	4518	has made the near-fatal mistake of being what the English call ` too clever by half .	0
136704	7391	appears questionable	2
64056	3240	the bad idea	2
30712	1428	unique or memorable	4
119884	6412	arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made B movie is long gone	0
32795	1536	quality band	3
95578	4990	alive and kicking	2
20447	913	Opening with some contrived banter , cliches and some loose ends	2
68013	3452	more attuned to the anarchist maxim that ` the urge to destroy is also a creative urge ' , or more willing to see with their own eyes	2
24866	1134	repellent to fully endear itself to American art house audiences	2
94282	4920	for this region and its inhabitants	2
82584	4263	's similarly updated 1970 British production .	2
9641	402	snazziness	2
97482	5098	typifies the delirium of post , pre , and extant stardom	2
85381	4415	by labored writing and slack direction	0
68186	3462	He has improved upon the first and taken it a step further , richer and deeper .	3
16647	718	might not notice the flaws	2
78223	4024	it develops	2
61890	3130	creative belly laughs	4
55235	2753	all that 's going on here	2
98149	5141	share screenwriting credit	2
11303	487	first time	2
114915	6120	Quitting delivers a sucker-punch , and	2
125488	6742	inherent humor	2
126264	6787	about a vampire	2
65779	3334	Bettany\/McDowell 's hard-eyed gangster	2
73217	3739	, it 's too long and unfocused .	0
23038	1043	deals	2
16612	716	take on Rice 's second installment of her Vampire Chronicles .	2
64105	3243	I did n't mind all this contrived nonsense a bit	2
11910	511	seem disappointing	1
33422	1567	, rapid-fire delivery	3
459	17	a bilingual charmer , just like the woman who inspired it	3
75071	3849	push the easy emotional buttons	2
96718	5050	unfunny tricks	1
82382	4255	enticing prospect	3
97562	5102	fleshed-out enough	2
56990	2867	some worthwhile themes	3
150002	8168	the parking lot	2
78748	4053	riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it	0
31743	1487	insane liberties	1
46748	2276	's a sadistic bike flick that would have made Vittorio De Sica proud	3
1414	52	of Miramax 's deep shelves	2
2218	84	Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .	3
74036	3786	some intriguing characters	3
72829	3719	is admire the ensemble players and wonder what the point of it is .	2
112300	5963	groggy	1
9154	382	good actors	3
96142	5022	like adventure	2
40989	1965	worse stunt editing or cheaper action movie production values than in Extreme Ops	0
105299	5559	new script	2
135247	7303	plays like a bad soap opera , with passable performances from everyone in the cast	0
49773	2441	Disney animation	2
37645	1790	Nights feels more like a quickie TV special than a feature film ...	1
40343	1931	virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension	1
39272	1874	as the hero of the story rediscovers his passion in life	2
49632	2432	previous Disney films only used for a few minutes here and there	2
56040	2802	is rather choppy .	2
94317	4923	has the hurried , badly cobbled look of the 1959 Godzilla , which combined scenes of a Japanese monster flick with canned shots of Raymond Burr commenting on the monster 's path of destruction	2
59749	3012	is insipid	1
47846	2332	's fairly lame , making it par for the course for Disney sequels .	1
81127	4179	transforms that reality	2
46585	2267	why human beings long for what they do n't have	3
38296	1822	was just	2
151998	8294	turn his movie	2
148983	8107	Since Dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .	1
71592	3652	has arrived from Portugal .	2
63839	3230	be idling in neutral	2
88959	4622	spook-a-rama	3
1325	49	peppering the pages	2
85272	4408	cat-and-mouse thriller	2
19022	834	for older kids	2
36489	1725	for the tissues	2
151594	8268	harrowing surf shots	2
57276	2885	Hollywood-action	2
24901	1135	the depth of these two literary figures , and even the times	2
77105	3966	Pogue	2
45633	2218	obnoxious comedy	1
22046	989	the director , Tom Dey	2
31900	1493	mixed messages , over-blown drama and Bruce Willis	1
92508	4818	finally have the worthy successor to A Better Tomorrow and The Killer which they have been patiently waiting for .	3
85323	4413	It is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill	1
75464	3869	showcase the Canadian 's inane ramblings	1
143163	7771	under the right conditions	2
139225	7546	something of a sitcom apparatus	2
63039	3190	For proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that Spielberg calls	3
91278	4749	indulged	2
